Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.35, 1.49, 4.08, 5.97, -0.52, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.35, 1.49, 4.08, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.35, 1.49, 4.08, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 68.09, 1.49, 4.08, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 68.09, 1.49, 4.08, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.35, 1.49, 4.08, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.35, 1.49, 4.09, 5.97, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.40, 1.49, 4.09, 5.97, -0.50, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 62.28, 1.50, 4.09, 5.97, -0.50, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 62.28, 1.50, 4.09, 5.97, -0.50, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.40, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.40, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.17, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.17, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.17, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.17, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.96, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.29, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.16, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.16, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 69.37, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 69.37, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 69.37, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 71.16, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 71.16, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 71.16, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 72.82, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 72.82, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 73.09, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 73.09, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 72.37, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 72.37, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 73.58, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 72.37, 1.49, 4.08, 5.98, -0.52, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 71.84, 1.49, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 71.84, 1.49, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 70.63, 1.49, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 70.23, 1.49, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 70.23, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 69.03, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 69.03, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 67.34, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.21, -0.43, 69.03, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.34, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.34, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.34, 1.50, 4.08, 5.98, -0.54, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 67.34, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.94, 1.50, 4.09, 6.00, -0.56, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.75, 1.50, 4.09, 6.00, -0.56, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.12, 1.50, 4.09, 6.00, -0.56, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.12, 1.50, 4.09, 6.00, -0.56, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 64.12, 1.49, 4.09, 6.00, -0.56, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.32, 1.49, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.32, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.32, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.01, -0.20, -0.43, 65.32, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 65.67, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 65.03, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.91, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.91, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.91, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 65.67, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 66.99, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 65.67, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 64.32, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 64.32, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.27, 1.50, 4.09, 5.98, -0.53, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.27, 1.50, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.27, 1.50, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.13, 1.50, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.49, 1.50, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 63.49, 1.50, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 65.93, 1.50, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 68.33, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 68.33, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 68.33, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 68.33, 1.50, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 69.95, 1.50, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 69.95, 1.50, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 72.42, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 72.42, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 69.95, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 69.95, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 72.42, 1.49, 4.08, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 72.42, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 72.42, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.18, -0.43, 73.99, 1.49, 4.09, 5.97, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 75.47, 1.49, 4.08, 5.96, -0.51, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 75.55, 1.49, 4.08, 5.96, -0.49, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 74.13, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 74.13, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 74.13, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 72.12, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 72.12, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 72.12, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 67.46, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 64.33, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 64.33, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 67.46, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 71.40, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.43, 71.40, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 71.40, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 72.93, 1.49, 4.09, 5.94, -0.49, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.44, 71.40, 1.49, 4.09, 5.94, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 71.53, 1.49, 4.09, 5.94, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.44, 71.30, 1.49, 4.09, 5.94, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.44, 71.30, 1.49, 4.09, 5.94, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 71.98, 1.49, 4.09, 5.94, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.43, 71.98, 1.49, 4.09, 5.96, -0.47, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.19, -0.44, 71.98, 1.49, 4.09, 5.96, -0.49, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 72.21, 1.49, 4.09, 5.96, -0.49, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 72.21, 1.49, 4.09, 5.96, -0.49, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 72.02, 1.49, 4.09, 5.96, -0.50, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 72.02, 1.49, 4.08, 5.96, -0.50, 1.05, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 72.02, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.66, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.66, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.66, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.80, 1.49, 4.08, 5.96, -0.50, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 74.60, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 74.60, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 74.60, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.70, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.38, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 71.38, 1.49, 4.08, 5.96, -0.51, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 75.67, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 75.67, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 75.67, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 75.67, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.02, -0.20, -0.44, 75.67, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.03, -0.20, -0.44, 72.59, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.03, -0.20, -0.44, 72.59, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.03, -0.20, -0.44, 72.59, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
Command is SENSORS-ENABLE, -0.03, -0.20, -0.44, 77.32, 1.49, 4.08, 5.98, -0.53, 1.06, 0.00, 0.00, 0.00
